,p,checkpoint,train_error,demographic parity,equal_opportunity,equal odds,overall accuracy
184,0.45,500.0,0.17297476759628155,0.1791406403218505,0.14029866603909058,0.22474247592550467,0.12289896229477171
185,0.45,1000.0,0.17184594953519255,0.19687540037090834,0.15829825590594587,0.2556422110065075,0.12243196194447625
186,0.45,500.0,0.1701859229747676,0.17270064511281158,0.11902715047145318,0.19957695042834522,0.12540585210954835
187,0.45,1000.0,0.16693227091633467,0.18793549598030865,0.15970687475687617,0.2469419533345641,0.11967055984738573
188,0.45,500.0,0.17337317397078353,0.19516749217000626,0.2403368803947788,0.33250787647782526,0.12349027007046898
189,0.45,1000.0,0.1707835325365206,0.2104706649821409,0.2554729640573707,0.3579797829340561,0.12236560581034217
190,0.45,500.0,0.17749003984063744,0.1500724812385954,0.0895506871443823,0.1576425659028931,0.13020463625976386
191,0.45,1000.0,0.16905710491367862,0.17161264923635985,0.1455024445192103,0.22158149471694588,0.12131373671671253
192,0.45,500.0,0.17257636122177955,0.20928357620888668,0.2486098028676189,0.35121731194415867,0.1226097474392861
193,0.45,1000.0,0.17158034528552457,0.19125960130434333,0.21995189218182265,0.3099252722102362,0.12445450012237169
194,0.45,500.0,0.17835325365205842,0.23398633212075587,0.35301210806722755,0.46970405216948263,0.11789162169758127
195,0.45,1000.0,0.17330677290836655,0.23187364748977735,0.3047883330258287,0.4230620834578263,0.12308962585430772
196,0.45,500.0,0.17908366533864542,0.24342509101552184,0.4521866437113965,0.5694500833620435,0.11384010630942731
197,0.45,1000.0,0.1693891102257636,0.20979564978572363,0.264063482670161,0.362586483301048,0.11636882063264964
198,0.45,500.0,0.17822045152722443,0.16659493798579966,0.1434112224538186,0.21983442860808755,0.12464265627055138
199,0.45,1000.0,0.17191235059760956,0.1473228740045251,0.04839513986511301,0.11225108155709651,0.12404097784148438
200,0.5,500.0,0.1695219123505976,0.2085416632774823,0.22822538587074181,0.32803035105133643,0.11686801614476039
201,0.5,1000.0,0.17084993359893758,0.19396393471896364,0.1483442445124699,0.24432770195171882,0.12427671462756185
202,0.5,500.0,0.17828685258964144,0.1869603536741831,0.15141167485695328,0.24457869105496471,0.12594957924734773
203,0.5,1000.0,0.17151394422310756,0.21062662596850518,0.2424286736762496,0.3453664413640302,0.12073083378388183
204,0.5,500.0,0.17656042496679947,0.19610129227768858,0.16818429258601514,0.262095603399356,0.11341817918567343
205,0.5,1000.0,0.1703851261620186,0.19643164873870894,0.14059512718411615,0.23810139278913045,0.12237848387506833
206,0.5,500.0,0.17602921646746347,0.22837765410244293,0.20481866459962605,0.32915283754238633,0.1286406935892973
207,0.5,1000.0,0.17138114209827357,0.20965880530354009,0.15907168247697567,0.26650497915278315,0.12204419579304115
208,0.5,500.0,0.1743691899070385,0.15402293791944352,0.08486957137659074,0.15478672222152307,0.12859365455225236
209,0.5,1000.0,0.1707835325365206,0.16159600223147574,0.0773934953340214,0.15169460308354826,0.12599072085288254
210,0.5,500.0,0.17264276228419656,0.19197968972730217,0.22995102964554326,0.32093511377640066,0.1260313208575643
211,0.5,1000.0,0.17104913678618858,0.18157080334912326,0.17859127833017546,0.2612688142941452,0.12064516055265828
212,0.5,500.0,0.17569721115537848,0.19314136337904853,0.1453213690221523,0.24484904283205455,0.1302625875510316
213,0.5,1000.0,0.16978751660026561,0.17363159680119306,0.07205376742708852,0.1558114942199641,0.12511663725406286
214,0.5,500.0,0.17609561752988048,0.24193001189054583,0.4897749465770162,0.5988498343887297,0.10457181126831061
215,0.5,1000.0,0.16892430278884463,0.22847139116858828,0.28833502508495407,0.4026726802304593,0.1214187270450251
216,0.5,500.0,0.1743691899070385,0.15766771106701769,0.06505408559444453,0.13280928149719262,0.11348900854166732
217,0.5,1000.0,0.16792828685258965,0.17175573215799794,0.12095900325079073,0.19813253494381777,0.12114882928662885
218,0.5,500.0,0.17682602921646745,0.15255469812562578,0.1619768874550096,0.22681613187994526,0.12801075161942166
219,0.5,1000.0,0.17350597609561752,0.15576574928642584,0.13186580306411733,0.20057952247094707,0.1294271381463904
220,0.55,500.0,0.18326693227091634,0.19577418542178598,0.2924009411356118,0.38470343757081166,0.12216348839573032
